"resistance","n.plasmids","n.beta.lac.3","n.beta.lac","min.dist.oriC.chrom","min.dist.oriC.plasmid","min.dist.oriC","med.dist.oriC.chrom","med.dist.oriC.plasmid","med.dist.oriC","n.genes.plus.chrom","n.genes.plus.plasmid","n.genes.plus","n.genes.plasmids","n.rep.chrom","n.rep.plasmid","n.rep.total","n.rep.cen.chrom","n.rep.cen.plasmid","n.rep.tot.cen","n.rep.100.chrom","n.rep.100.plasmid","n.rep.100.total","n.rep.100.cen.chrom","n.rep.100.cen.plasmid","n.rep.100.cen.tot","med.tot.rep.len.chrom","med.tot.rep.len.plasmid","med.tot.rep.len","med.rep.len.chrom","med.rep.len.plasmid","med.rep.len","max.rep.len.chrom","max.rep.len.plasmid","max.rep.len","max.rep.len.cen.chrom","max.rep.len.cen.plasmid","max.rep.len.cen","med.AR.len.chrom","med.AR.len.plasmid","med.AR.len","med.AR.len.cen.chrom","med.AR.len.cen.plasmid","med.AR.len.cen","min.AR.len.cen.chrom","min.AR.len.cen.plasmid","min.AR.len.cen","n.rep.chrom.ampC","n.rep.plasmid.ampC","n.rep.total.ampC","med.AR.len.chrom.ampC","med.AR.len.plasmid.ampC","med.AR.len.ampC","med.rep.len.chrom.ampC","med.rep.len.plasmid.ampC","med.rep.len.ampC","ampC.type.beta.lactamase","trimethoprim.resistant.dihydrofolate.reductase.dfr","APH.6.","APH.3...","sulfonamide.resistant.sul","TEM.beta.lactamase","streptothricin.acetyltransferase..SAT.","ANT.3...","macrolide.phosphotransferase..MPH.","APH.3..","CTX.M.beta.lactamase","chloramphenicol.acetyltransferase..CAT.","AAC.3.","OXA.beta.lactamase","AAC.6...Ib.cr","ANT.2...","fosfomycin.thiol.transferase","SHV.beta.lactamase","tetracycline.resistant.ribosomal.protection.protein","quinolone.resistance.protein..qnr."
"HR",-0.238890891424544,1,1.20227969048478,-1.31195906982672,0.810227004355675,-1.19701425811218,-1.77511301168411,0.636289173283264,-1.72630357342826,0.901957305145277,-0.552841373898541,0.435136715756114,0.302291518544717,0.999953686645313,-0.136905342647049,0.619952825213193,-0.17294858714969,-0.424071375942337,-0.385923644613324,-0.0154732538913094,-0.326870841905311,-0.272193618861485,-0.200677557558948,-0.253171954483033,-0.32541699608337,-0.0556645952792681,-0.314494323417389,-0.109288705199282,-0.139228608414981,0.526357935217969,-0.0980487810018014,0.0446944934255767,-0.375804117953398,-0.338515637450674,-0.281814624105697,-0.40909933529616,-0.480206148190377,-0.808070906041185,-0.398730290393662,-0.84823414175064,1.19327067064665,-0.502400999300764,1.22432530319885,2.47715570232086,-0.45804007177247,3.10385227633297,1.15528040438664,0.612845837252068,1.37156519830126,-0.841344705503316,-0.268326152402788,-0.964331491410341,-0.172007746024617,3.36373318697469,0.136396884178057,1.11717059363777,-0.587575610571944,-0.552551938509319,-0.556858370664689,-0.631036925350309,1.01155947500673,-0.141830620951482,-0.356410830942486,-0.419351660830173,-0.244358520011012,-0.299007545672272,-0.278130775914452,-0.320755071752784,-0.231127879868051,-0.224282419204412,-0.106753394927237,-0.0752712949800336,-0.0752712949800336,-0.0531494003452734,-0.0752712949800336
"nonHR",-0.626814632545135,0,-0.763572551693568,0.0888703814861154,-0.295349689459229,0.0455388277805416,-0.152621621930912,-0.361355303433501,-0.220568106563744,-1.36253124819818,-0.552841373898541,-1.63249277924609,-0.716862743977472,-0.492913137305376,-0.434995499266559,-0.667221955581354,-0.25005664741542,-0.424071375942337,-0.453892286500446,-0.218344804910699,-0.326870841905311,-0.398978541331177,-0.200677557558948,-0.253171954483033,-0.32541699608337,-0.196525391020158,-0.314494323417389,-0.238206590734618,-0.184871695970687,-0.34473908482125,-0.22110402044213,-0.313583360286148,-0.584860713371182,-0.633060724149105,-0.266920715752196,-0.40909933529616,-0.467893883475932,1.00925587502085,-0.410683887411905,1.30463100399317,0.0872873244413223,-0.502400999300764,0.0692304377281659,-0.0664627984631386,-0.45804007177247,0.103511205024754,-0.466195741438193,-0.296786977788737,-0.571337337577896,0.973229505114289,-0.280837969504264,0.99261202447546,-0.383067510644077,-0.396566438885437,-0.525601360881512,-0.280279548227144,-0.587575610571944,-0.552551938509319,-0.556858370664689,-0.631036925350309,-0.718353830077242,-0.141830620951482,-0.356410830942486,-0.419351660830173,-0.244358520011012,-0.299007545672272,-0.278130775914452,-0.320755071752784,-0.231127879868051,-0.224282419204412,-0.106753394927237,-0.0752712949800336,-0.0752712949800336,-0.0531494003452734,-0.0752712949800336
"nonHR",2.088651555299,1,2.18520581157396,-0.301373398576882,-0.158609306788165,-0.325926433008127,0.821744045224203,-0.112866898351874,0.830652546082131,0.901957305145277,0.918631155124643,1.46895146325722,1.32144578106691,-0.667080933432956,-0.236268728186886,-0.649344528070319,-0.866921129541266,-0.177161397186437,-0.861704137823183,-0.218344804910699,0.462435283841483,0.234946071017282,-0.200677557558948,0.165626512278619,-0.00719153582504686,-0.309335985011781,0.514891721498222,0.0581371201712841,0.621489517513452,4.42337091960395,0.594136940850047,1.06941926383184,1.9263072006353,1.22689880933819,-0.305644877471298,2.16294994551442,1.20657411768853,-0.829340582828149,-0.0388429428566741,-0.579167944793528,0.0182262015292684,0.344498045120416,-1.05390248854741,2.36089821101979,0.820818128492713,-0.11755723462309,-0.65857426721402,-0.296786977788737,-0.762891108720911,-0.860517019061894,-0.280837969504264,-0.974476121621723,3.34565499763306,-0.396566438885437,3.86013701263813,1.11717059363777,-0.587575610571944,-0.552551938509319,-0.556858370664689,-0.631036925350309,1.01155947500673,-0.141830620951482,-0.356410830942486,-0.419351660830173,-0.244358520011012,2.56176735075973,-0.278130775914452,2.92345336826109,-0.231127879868051,-0.224282419204412,-0.106753394927237,-0.0752712949800336,-0.0752712949800336,-0.0531494003452734,-0.0752712949800336
"nonHR",-1.01473837366573,0,0.219353569395607,-0.341782289854473,1.91767321412493,-0.0595706698710668,-0.905053957940115,3.03021844814822,-0.410996322646243,-1.36253124819818,-0.552841373898541,-1.63249277924609,1.32144578106691,-0.866129843293048,0.235707353127339,-0.452692825448929,-0.789813069275535,1.67466344348281,0.22579413237078,-0.42121635593009,-0.326870841905311,-0.525763463800869,-0.200677557558948,-0.253171954483033,-0.32541699608337,-0.269090043371526,-0.0434789106426549,-0.262204292371066,0.621489517513452,0.129015434849202,-0.0980487810018014,-0.371208469624398,-0.353405197015778,-0.659837550212599,-0.284793405776397,-0.261197483243939,-0.448194259932821,-0.834521990084413,5.45469393757589,3.54013791023094,0.932369963177394,3.26278690398008,0.986892352991443,4.43069676150493,0.945253669826927,0.0261919581622978,-0.878435439529251,1.74988685605307,-0.24295944418987,-0.865684758565553,5.85844667137048,3.02375547226254,3.34565499763306,1.64850879623148,0.136396884178057,1.11717059363777,-0.587575610571944,-0.552551938509319,-0.556858370664689,-0.631036925350309,-0.718353830077242,-0.141830620951482,-0.356410830942486,-0.419351660830173,-0.244358520011012,-0.299007545672272,-0.278130775914452,-0.320755071752784,-0.231127879868051,-0.224282419204412,-0.106753394927237,-0.0752712949800336,-0.0752712949800336,-0.0531494003452734,-0.0752712949800336
"nonHR",2.47657529641959,0,-0.763572551693568,-1.18573369650396,-0.295349689459229,-1.23374976732425,-1.54642311628071,-0.361355303433501,-1.66267431324909,0.901957305145277,-0.552841373898541,0.435136715756114,-0.716862743977472,1.09947814157536,-0.434995499266559,0.47693340512491,0.366807834710425,-0.424071375942337,0.0898568485965351,1.8103707052832,-0.326870841905311,0.868870683365741,-0.200677557558948,-0.253171954483033,-0.32541699608337,-0.0465177903610285,-0.314494323417389,-0.100917413930754,-0.0707639770814217,-0.34473908482125,-0.105739733466822,0.691097893828549,-0.584860713371182,0.192901372117125,-0.255005589069396,-0.40909933529616,-0.458044071704376,0.226759751179858,-0.410683887411905,0.383216558086973,0.838672341724469,-0.502400999300764,0.853980930068975,-0.233693369156853,-0.45804007177247,-0.0937466579275765,1.29269363708366,-0.296786977788737,1.18001142715824,0.192797485271577,-0.280837969504264,0.155430573916493,0.144581900904574,-0.396566438885437,0.0950219938618342,-0.280279548227144,1.64900251999223,-0.552551938509319,-0.556858370664689,0.73943590639208,-0.718353830077242,-0.141830620951482,2.79782502289851,-0.419351660830173,-0.244358520011012,-0.299007545672272,-0.278130775914452,-0.320755071752784,-0.231127879868051,-0.224282419204412,-0.106753394927237,-0.0752712949800336,-0.0752712949800336,-0.0531494003452734,-0.0752712949800336
"HR",-0.626814632545135,0,-1.74649867278274,1.19907643678385,-0.295349689459229,1.15982519268713,0.677117261474261,-0.361355303433501,0.637926878939888,-0.230286971526454,-0.552841373898541,-0.598678031744989,-0.716862743977472,-0.791486502095513,-0.434995499266559,-0.881751085713778,-0.712705009009804,-0.424071375942337,-0.861704137823183,-0.42121635593009,-0.326870841905311,-0.525763463800869,-0.200677557558948,-0.253171954483033,-0.32541699608337,-0.238600693644061,-0.314494323417389,-0.276714530569848,-0.0935855208592747,-0.34473908482125,-0.128812590861884,-0.488964127837342,-0.584860713371182,-0.777243633721764,-0.287772187447097,-0.40909933529616,-0.485131054076154,0.118027919907158,-0.410683887411905,0.255181316745817,-0.763564501977471,-0.502400999300764,-0.819403716976586,0.367780133520459,-0.45804007177247,0.615725164529339,-0.795987499911039,-0.296786977788737,-0.899715230965922,0.0843524717872748,-0.280837969504264,0.0390999373122028,0.0390520185948438,-0.396566438885437,-0.029102677086835,-1.67772969009206,-0.587575610571944,-0.552551938509319,-0.556858370664689,-0.631036925350309,-0.718353830077242,-0.141830620951482,-0.356410830942486,-0.419351660830173,-0.244358520011012,-0.299007545672272,-0.278130775914452,-0.320755071752784,-0.231127879868051,-0.224282419204412,-0.106753394927237,-0.0752712949800336,-0.0752712949800336,-0.0531494003452734,-0.0752712949800336
"nonHR",0.149032849696046,0,-0.763572551693568,-0.420790114115367,-0.295349689459229,-0.465994808944188,-0.716355589456897,-0.361355303433501,-0.803839294594593,-1.36253124819818,-0.552841373898541,-1.63249277924609,-0.716862743977472,-0.592437592235421,-0.434995499266559,-0.738731665625495,-0.327164707681151,-0.424071375942337,-0.521860928387569,-0.218344804910699,-0.326870841905311,-0.398978541331177,-0.200677557558948,-0.253171954483033,-0.32541699608337,-0.190427521074665,-0.314494323417389,-0.232625729888933,-0.0935855208592747,-0.34473908482125,-0.128812590861884,-0.313583360286148,-0.584860713371182,-0.633060724149105,-0.255005589069396,-0.40909933529616,-0.458044071704376,0.939721389641783,-0.410683887411905,1.22275190278762,-0.360895873080046,-0.502400999300764,-0.398854467911143,-0.126005009053505,-0.45804007177247,0.0332778190607439,-0.576126327595808,-0.296786977788737,-0.680796635373904,0.903878440975173,-0.280837969504264,0.918218069591992,0.0390520185948438,-0.396566438885437,-0.029102677086835,-0.280279548227144,-0.587575610571944,1.57357182488523,1.56279607251058,0.73943590639208,-0.718353830077242,-0.141830620951482,-0.356410830942486,-0.419351660830173,-0.244358520011012,-0.299007545672272,-0.278130775914452,-0.320755071752784,-0.231127879868051,-0.224282419204412,-0.106753394927237,-0.0752712949800336,-0.0752712949800336,-0.0531494003452734,-0.0752712949800336
"nonHR",-0.626814632545135,1,1.20227969048478,-0.393076787444859,0.0228950695715242,-0.391137134640092,0.631249977712272,-0.0741792731614258,0.640264792459726,0.901957305145277,0.918631155124643,1.46895146325722,0.302291518544717,-0.343626454910307,2.0242482928444,1.20990793307736,-0.095840526883959,0.563568539081263,0.22579413237078,-0.42121635593009,1.40960263473764,0.868870683365741,-0.200677557558948,1.00322344580192,0.6292593846916,-0.162987106319946,2.71006022081291,-0.0880814339856771,-0.154442970933549,0.2512746657319,-0.021139256351596,-0.346154074259941,2.67542666754902,1.84688532050062,-0.252026807398696,4.31293784363939,2.67419607165032,0.815808035108229,0.338115749657437,0.289836554811948,0.132858269492133,0.675939972731662,-0.214668518647129,-0.00104587421660125,-0.232261050417241,-1.33408492666587,-0.30129986220177,-0.296786977788737,-0.407148390883883,0.780291950745148,-0.280837969504264,0.785644937621937,-0.24236100089777,-0.396566438885437,-0.36010179961662,1.11717059363777,-0.587575610571944,1.57357182488523,1.56279607251058,-0.631036925350309,1.01155947500673,-0.141830620951482,-0.356410830942486,-0.419351660830173,-0.244358520011012,-0.299007545672272,-0.278130775914452,-0.320755071752784,-0.231127879868051,-0.224282419204412,-0.106753394927237,-0.0752712949800336,-0.0752712949800336,-0.0531494003452734,-0.0752712949800336
"HR",-0.238890891424544,0,0.219353569395607,-1.08826639411811,-0.274770779068349,-1.13288230040705,-1.67155230402338,-0.320269906110171,-1.78501608788334,-1.36253124819818,-0.552841373898541,-1.63249277924609,1.32144578106691,-0.617318705967933,-0.261109574571845,-0.631467100559283,-0.404272767946882,-0.424071375942337,-0.589829570274692,-0.42121635593009,-0.326870841905311,-0.525763463800869,-0.200677557558948,-0.253171954483033,-0.32541699608337,-0.121521590690593,-0.314494323417389,-0.169562002332686,-0.184871695970687,-0.00088499796366361,-0.22110402044213,-0.496480446446679,-0.520152719551391,-0.783422901274878,-0.266920715752196,-0.40909933529616,-0.467893883475932,-0.132752191296018,-0.398876511763916,-0.269955362893608,0.0375633159446435,-0.502400999300764,0.0172984198526712,0.153330999680528,-0.45804007177247,0.362770350838487,-0.603608974135212,0.158029429731665,-0.543972513128893,-0.165766120189862,-0.268479202153265,-0.438030293449354,-0.383067510644077,1.08776236079619,-0.525601360881512,-0.280279548227144,-0.587575610571944,-0.552551938509319,-0.556858370664689,0.73943590639208,1.01155947500673,-0.141830620951482,-0.356410830942486,-0.419351660830173,-0.244358520011012,-0.299007545672272,-0.278130775914452,-0.320755071752784,-0.231127879868051,-0.224282419204412,-0.106753394927237,-0.0752712949800336,-0.0752712949800336,-0.0531494003452734,-0.0752712949800336
"HR",-0.626814632545135,0,0.219353569395607,-1.27599610699247,2.64077731145209,-0.890329744451477,-0.549348045385051,2.28813152256913,-0.17163674220936,0.901957305145277,0.918631155124643,1.46895146325722,0.302291518544717,-0.169458658782726,-0.211427881801926,-0.273918550338576,-0.095840526883959,-0.300616386564387,-0.249986360839078,0.796012950186251,-0.326870841905311,0.234946071017282,0.759320488060886,-0.253171954483033,0.311033924433276,0.176054462649469,-0.291956659153378,-0.142773870273395,-0.0935855208592747,-0.0390910076145065,-0.128812590861884,1.58804524787608,-0.37082657996726,0.930293966788722,1.00501905763674,-0.336952090392638,0.583573523137634,-0.58793881875881,-0.170369065399903,-0.590912897835307,-0.921005070074664,1.98759654718304,-0.935190920096949,-1.34927057291819,3.67638603861755,-1.40963270830371,-0.65857426721402,0.385437633491867,-0.516607688679891,0.740552033962004,-0.0293007045956897,0.256904593599197,-0.101654491151463,0.922836938609345,-0.484226470565289,-0.280279548227144,1.64900251999223,1.57357182488523,1.56279607251058,0.73943590639208,1.01155947500673,7.03074649573774,-0.356410830942486,-0.419351660830173,4.08078728418391,-0.299007545672272,3.11698283352403,-0.320755071752784,-0.231127879868051,-0.224282419204412,-0.106753394927237,-0.0752712949800336,-0.0752712949800336,-0.0531494003452734,-0.0752712949800336
"nonHR",-1.01473837366573,0,-0.763572551693568,-1.33216281663991,0.368978534450398,-1.28251698870862,-1.92198791733494,2.28597566851752,-1.59222174592351,-1.36253124819818,2.39010368414783,0.435136715756114,1.32144578106691,-1.04029763942063,-0.0127011107222531,-0.756609093136531,-0.944029189806996,0.440113549703313,-0.589829570274692,-0.42121635593009,-0.326870841905311,-0.525763463800869,-0.200677557558948,-0.253171954483033,-0.32541699608337,-0.333727464793753,-0.202932885310534,-0.253274915017969,-0.534802033897766,0.098450627128528,-0.128812590861884,-0.579159951149385,-0.37082657996726,-0.674255841169865,-0.365220510885299,-0.282841656714996,-0.462968977590154,-0.843226754274936,1.87395191211747,1.02986011555862,-1.62706344015676,0.616303785871271,-0.912924527700975,-1.50634186435688,0.951342396930994,0.033225717142373,-1.07081396530508,0.991859510185737,-0.708161459822906,-0.874366560931702,2.11048785682006,0.742959881541259,-2.00119237272661,1.516568458482,-0.029102677086835,-0.280279548227144,-0.587575610571944,-0.552551938509319,-0.556858370664689,-0.631036925350309,-0.718353830077242,-0.141830620951482,-0.356410830942486,-0.419351660830173,-0.244358520011012,-0.299007545672272,-0.278130775914452,-0.320755071752784,-0.231127879868051,-0.224282419204412,-0.106753394927237,-0.0752712949800336,-0.0752712949800336,-0.0531494003452734,-0.0752712949800336
"HR",-0.626814632545135,0,0.219353569395607,-0.497710546320261,-0.295349689459229,-0.543197944686092,1.53689365104984,-0.361355303433501,1.5275003747316,-0.230286971526454,-0.552841373898541,-0.598678031744989,-0.716862743977472,0.353044729600014,-0.434995499266559,-0.0593894202061514,0.443915894976156,-0.424071375942337,0.157825490483658,5.66493017465161,-0.326870841905311,3.27778421028988,6.51930876177989,-0.253171954483033,4.12973944753316,5.67145485752784,-0.314494323417389,5.13225580106858,4.92715411026838,-0.34473908482125,4.94721603605167,1.48031134780892,-0.584860713371182,0.841724465194089,2.08333802243017,-0.40909933529616,1.47498148846342,-0.345241702875405,-0.410683887411905,-0.290333619080383,-0.964734385181154,-0.502400999300764,-1.02950660864596,-0.959419274201153,-0.45804007177247,-0.94978117676191,-0.795987499911039,-0.296786977788737,-0.899715230965922,0.382789428123632,-0.280837969504264,0.35923785791729,-0.172007746024617,-0.396566438885437,-0.277352018984173,-1.67772969009206,-0.587575610571944,-0.552551938509319,-0.556858370664689,0.73943590639208,-0.718353830077242,-0.141830620951482,-0.356410830942486,2.27974811978585,-0.244358520011012,2.56176735075973,-0.278130775914452,2.92345336826109,4.31438709087029,4.44606913364041,9.34092205613327,-0.0752712949800336,-0.0752712949800336,-0.0531494003452734,-0.0752712949800336
"nonHR",-0.238890891424544,1,1.20227969048478,-0.387688842097768,-0.0205071193483252,-0.392145037775896,0.67075822659216,-0.113344311910474,0.674351259758169,0.901957305145277,-0.552841373898541,0.435136715756114,0.302291518544717,-0.144577545050215,0.583479202516767,0.316036557525591,0.289699774444694,-0.0537064078084867,0.22579413237078,-0.42121635593009,-0.0111483916065931,-0.272193618861485,-0.200677557558948,-0.253171954483033,-0.32541699608337,-0.222746231785779,-0.167999505701317,-0.240438935072892,-0.139228608414981,0.159580242569877,-0.0980487810018014,-0.346154074259941,2.0059478084135,1.29281099657141,-0.243090462386596,-0.163798702624184,-0.38170803047482,0.768864485366478,0.214558691793037,-0.350187120036149,0.124927985446178,0.314360787401626,-0.0257034891288892,-0.13426494479564,0.896814463087911,-0.029765502168078,-0.0814386898865386,-0.296786977788737,-0.188229795291865,0.73347223084199,-0.280837969504264,0.735420702804931,-0.172007746024617,-0.396566438885437,-0.277352018984173,1.11717059363777,-0.587575610571944,-0.552551938509319,-0.556858370664689,-0.631036925350309,1.01155947500673,-0.141830620951482,-0.356410830942486,-0.419351660830173,-0.244358520011012,-0.299007545672272,-0.278130775914452,-0.320755071752784,-0.231127879868051,-0.224282419204412,-0.106753394927237,-0.0752712949800336,-0.0752712949800336,-0.0531494003452734,-0.0752712949800336
"nonHR",0.536956590816636,0,-1.74649867278274,-1.0482705087679,-0.295349689459229,-1.09578136493628,-1.63048407524802,-0.361355303433501,-1.74964855682546,-1.36253124819818,-0.552841373898541,-1.63249277924609,-0.716862743977472,-0.791486502095513,-0.434995499266559,-0.881751085713778,-0.635596948744074,-0.424071375942337,-0.79373549593606,-0.42121635593009,-0.326870841905311,-0.525763463800869,-0.200677557558948,-0.253171954483033,-0.32541699608337,-0.210550491894792,-0.314494323417389,-0.251042570679695,-0.139228608414981,-0.34473908482125,-0.174958305652007,-0.488964127837342,-0.584860713371182,-0.777243633721764,-0.287772187447097,-0.40909933529616,-0.485131054076154,0.417254188956404,-0.410683887411905,0.607529907999178,-0.762681271289888,-0.502400999300764,-0.818481266167762,0.367780133520459,-0.45804007177247,0.615725164529339,-0.795987499911039,-0.296786977788737,-0.899715230965922,0.382789428123632,-0.280837969504264,0.35923785791729,-0.172007746024617,-0.396566438885437,-0.277352018984173,-1.67772969009206,-0.587575610571944,-0.552551938509319,-0.556858370664689,-0.631036925350309,-0.718353830077242,-0.141830620951482,-0.356410830942486,-0.419351660830173,-0.244358520011012,-0.299007545672272,-0.278130775914452,-0.320755071752784,-0.231127879868051,-0.224282419204412,-0.106753394927237,-0.0752712949800336,-0.0752712949800336,-0.0531494003452734,-0.0752712949800336
"nonHR",-1.01473837366573,0,-0.763572551693568,-0.865190781410993,0.451460249766211,-0.80163637268261,-1.44249573441272,0.312547117984747,-1.43829400978149,-0.230286971526454,-0.552841373898541,-0.598678031744989,0.302291518544717,-0.56755647850291,-0.136905342647049,-0.506325107982036,-0.095840526883959,0.316658560325363,0.0898568485965351,-0.42121635593009,-0.326870841905311,-0.525763463800869,-0.200677557558948,-0.253171954483033,-0.32541699608337,0.0248272880012407,-0.11390911146769,-0.100359327846185,-0.200086058489255,0.098450627128528,-0.174958305652007,-0.363692151015061,-0.497753798613772,-0.674255841169865,-0.228196554033095,-0.282841656714996,-0.435881995218376,6.65820741505381,2.20276721847554,1.71765676823379,1.80028505479459,0.651343950321239,1.18478749140362,1.81962948062339,1.01164334610238,0.102885982004303,-0.548643681056404,0.612845837252068,-0.325053917536876,6.60727998288689,2.4546584832047,1.36788018958994,-0.453420765517231,1.516568458482,-0.277352018984173,-0.280279548227144,-0.587575610571944,-0.552551938509319,-0.556858370664689,-0.631036925350309,-0.718353830077242,-0.141830620951482,-0.356410830942486,-0.419351660830173,-0.244358520011012,-0.299007545672272,-0.278130775914452,-0.320755071752784,-0.231127879868051,-0.224282419204412,-0.106753394927237,-0.0752712949800336,-0.0752712949800336,-0.0531494003452734,-0.0752712949800336
"nonHR",0.924880331937227,0,0.219353569395607,-0.489787261709972,-0.295349689459229,-0.535245539847018,-0.271954702219266,-0.361355303433501,-0.344036890636899,-0.230286971526454,-0.552841373898541,-0.598678031744989,-0.716862743977472,-0.0948153175851921,-0.434995499266559,-0.381183115404788,-0.481380828212612,-0.424071375942337,-0.657798212161815,0.390269848147471,-0.326870841905311,-0.0186237739221016,0.759320488060886,-0.253171954483033,0.311033924433276,0.728521479711143,-0.314494323417389,0.608409999555879,-0.0479424333035687,-0.34473908482125,-0.0826668760717603,1.47780590827248,-0.584860713371182,0.83966470934305,2.08035924075947,-0.40909933529616,1.47251903552053,-0.82426280371701,-0.410683887411905,-0.854396428801132,-0.796648068477245,-0.502400999300764,-0.853956369081578,-0.890866224619366,-0.45804007177247,-0.868918999450231,-0.795987499911039,-0.296786977788737,-0.899715230965922,0.382789428123632,-0.280837969504264,0.35923785791729,-0.172007746024617,-0.396566438885437,-0.277352018984173,-1.67772969009206,-0.587575610571944,-0.552551938509319,-0.556858370664689,-0.631036925350309,-0.718353830077242,-0.141830620951482,-0.356410830942486,-0.419351660830173,-0.244358520011012,2.56176735075973,-0.278130775914452,2.92345336826109,4.31438709087029,4.44606913364041,-0.106753394927237,-0.0752712949800336,-0.0752712949800336,-0.0531494003452734,-0.0752712949800336
"HR",1.31280407305782,0,0.219353569395607,1.31538198076783,-0.280768414008186,1.27871357489189,1.08197402172953,-0.348197528854313,1.05909617145957,0.901957305145277,0.918631155124643,1.46895146325722,0.302291518544717,0.0295902510773653,-0.4101546528816,-0.273918550338576,-0.327164707681151,-0.424071375942337,-0.521860928387569,-0.0154732538913094,-0.326870841905311,-0.272193618861485,-0.200677557558948,-0.253171954483033,-0.32541699608337,-0.215428787851187,-0.314494323417389,-0.255507259356243,-0.0783711583407061,-0.34473908482125,-0.113430685931842,-0.22088209743766,-0.584860713371182,-0.5568497576607,-0.266920715752196,-0.40909933529616,-0.467893883475932,-0.785557691512718,-0.410683887411905,-0.808819909724723,0.390695857768279,-0.502400999300764,0.386111917172157,0.153330999680528,-0.45804007177247,0.362770350838487,0.110939835889288,-0.296786977788737,0.00332397585115005,-0.816849620255968,-0.280837969504264,-0.927633430208511,0.109405273467997,-0.396566438885437,0.0536471035456111,-0.280279548227144,-0.587575610571944,-0.552551938509319,-0.556858370664689,-0.631036925350309,1.01155947500673,-0.141830620951482,-0.356410830942486,-0.419351660830173,-0.244358520011012,-0.299007545672272,-0.278130775914452,-0.320755071752784,-0.231127879868051,-0.224282419204412,-0.106753394927237,-0.0752712949800336,-0.0752712949800336,-0.0531494003452734,-0.0752712949800336
"nonHR",-0.238890891424544,0,-0.763572551693568,1.19088620079579,-0.295349689459229,1.15160485535127,0.911574561850002,-0.361355303433501,0.88050972122065,0.901957305145277,-0.552841373898541,0.435136715756114,-0.716862743977472,0.328163615867503,-0.434995499266559,-0.0772668477171868,-0.25005664741542,-0.424071375942337,-0.453892286500446,4.44770086853527,-0.326870841905311,2.51707467547173,-0.200677557558948,-0.253171954483033,-0.32541699608337,-0.178231781183679,-0.314494323417389,-0.221464008197562,0.667132605069158,-0.34473908482125,0.640282655640171,0.205042623758097,-0.584860713371182,-0.206691262984243,-0.255005589069396,-0.40909933529616,-0.458044071704376,-0.819236838678434,-0.410683887411905,-0.848478192722937,0.0637783544377905,-0.502400999300764,0.0446775449230851,-0.126005009053505,-0.45804007177247,0.0332778190607439,0.440731594362135,-0.296786977788737,0.331701869239176,-0.850439927029757,-0.280837969504264,-0.963666269757136,3.55671476225252,-0.396566438885437,4.10838635453547,-0.280279548227144,-0.587575610571944,-0.552551938509319,-0.556858370664689,-0.631036925350309,-0.718353830077242,-0.141830620951482,-0.356410830942486,-0.419351660830173,-0.244358520011012,-0.299007545672272,-0.278130775914452,-0.320755071752784,-0.231127879868051,-0.224282419204412,-0.106753394927237,-0.0752712949800336,-0.0752712949800336,-0.0531494003452734,-0.0752712949800336
"nonHR",-0.626814632545135,0,0.219353569395607,-0.951980028686136,-0.295349689459229,-0.999136991116279,-1.07143435278075,-0.361355303433501,-1.17122395484018,0.901957305145277,-0.552841373898541,0.435136715756114,-0.716862743977472,-0.443150909840353,-0.434995499266559,-0.631467100559283,-0.404272767946882,-0.424071375942337,-0.589829570274692,-0.42121635593009,-0.326870841905311,-0.525763463800869,-0.200677557558948,-0.253171954483033,-0.32541699608337,-0.293481523153499,-0.314494323417389,-0.326942278181018,-0.0403352520442844,-0.34473908482125,-0.0749759236067398,-0.346154074259941,-0.584860713371182,-0.659837550212599,-0.255005589069396,-0.40909933529616,-0.458044071704376,-0.711903987364925,-0.410683887411905,-0.722090295444783,0.0115925753012534,-0.502400999300764,-0.00982555924934452,0.0236897622304352,-0.45804007177247,0.209851220419816,-0.411230448359385,-0.296786977788737,-0.516607688679891,-0.743390203211443,-0.280837969504264,-0.848832381872558,0.285288410650881,-0.396566438885437,0.260521555126726,1.11717059363777,-0.587575610571944,-0.552551938509319,-0.556858370664689,-0.631036925350309,-0.718353830077242,-0.141830620951482,-0.356410830942486,-0.419351660830173,-0.244358520011012,-0.299007545672272,-0.278130775914452,-0.320755071752784,-0.231127879868051,-0.224282419204412,-0.106753394927237,-0.0752712949800336,-0.0752712949800336,-0.0531494003452734,-0.0752712949800336
